N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
2,2,8,2,wnli,fc37/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc38/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc39/MatMul,4718766,174,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,80,65536,16384,32768,1
2,2,8,2,wnli,fc40/MatMul,75497551,79,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,80,65536,16384,32768,1
2,2,8,2,wnli,fc41/MatMul,18874509,141,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,80,65536,16384,32768,1
2,2,8,2,wnli,fc42/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc43/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc44/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc45/MatMul,4718766,174,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,80,65536,16384,32768,1
2,2,8,2,wnli,fc46/MatMul,75497551,79,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,80,65536,16384,32768,1
2,2,8,2,wnli,fc47/MatMul,18874509,141,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,80,65536,16384,32768,1
2,2,8,2,wnli,fc48/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc49/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc50/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc51/MatMul,4718766,174,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,80,65536,16384,32768,1
2,2,8,2,wnli,fc52/MatMul,75497551,79,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,80,65536,16384,32768,1
2,2,8,2,wnli,fc53/MatMul,18874509,141,1207959552,75497472,150994944,150994944,1207959552,1572864,152567808,75497472,80,65536,16384,32768,1
2,2,8,2,wnli,fc54/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc55/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc56/MatMul,18874497,129,603979776,4718592,1207959552,1207959552,603979776,9437184,618135552,603979776,80,65536,16384,32768,1
2,2,8,2,wnli,fc57/MatMul,4718766,174,301989888,75497472,37748736,37748736,301989888,393216,94765056,18874368,80,65536,16384,32768,1
2,2,8,2,wnli,fc58/MatMul,75497551,79,2415919104,2415919104,75497472,75497472,2415919104,786432,2454454272,37748736,80,65536,16384,32768,1
