N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size,avg_iprec,avg_wprec
16,32,8,2,inceptionv3,conv47/Convolution,2081307,507,24858624000.0,5672948.703805846,236748800,236748800,22574318010.810814,705447437.8378378,829494786.5416436,118374400,512,65536,16384,32768,16,3.892,4.286
16,32,8,2,inceptionv3,conv48/Convolution,116292,60804,615546880.0,205892.26666666663,56819712,56819712,482967552.00000006,2515456.0,31131204.266666666,28409856,512,65536,16384,32768,16,3.4,4.333
16,32,8,2,inceptionv3,conv49/Convolution,176922,10458,2424307712.0,524288.0,56819712,56819712,2127330017.28,33239531.52,62173675.52,28409856,512,65536,16384,32768,16,3.12,3.556
16,32,8,2,inceptionv3,conv50/Convolution,333198,270,3181903871.9999995,688127.9999999999,56819712,56819712,3311777499.428571,103493046.85714284,132591030.85714284,28409856,512,65536,16384,32768,16,4.857,4.667
16,32,8,2,inceptionv3,conv51/Convolution,252442,21242,2038824960.0,64143704.20168067,47349760,47349760,2840985600.0,17756160.0,105574744.20168066,23674880,512,65536,16384,32768,16,5.0,3.588
16,32,8,2,inceptionv3,conv52/Convolution,101368,32008,515276800.0,111435.29411764703,47349760,47349760,710246400.0,4439040.0,28225355.29411765,23674880,512,65536,16384,32768,16,6.0,4.353
16,32,8,2,inceptionv3,conv53/Convolution,1740780,76140,25057492992.0,5875752.96,568197120,568197120,20301209600.0,317206400.0,607180712.96,284098560,512,65536,16384,32768,16,2.917,3.6
16,32,8,2,inceptionv3,conv54/Convolution,245460,37380,2356965831.111111,536862.551440329,47349760,47349760,2489244525.714286,77788891.42857143,102000633.98001176,23674880,512,65536,16384,32768,16,4.381,4.148
16,32,8,2,inceptionv3,conv55/Convolution,2036226,186626,19886899200.0,4434766.917293233,236748800,236748800,25643633178.947365,801363536.8421052,924172703.7593983,118374400,512,65536,16384,32768,16,4.421,3.429
16,32,8,2,inceptionv3,conv56/Convolution,98536,52296,439676342.85714287,141270.20408163266,47349760,47349760,473497600.0,2959360.0,26775510.204081632,23674880,512,65536,16384,32768,16,4.0,3.714
16,32,8,2,inceptionv3,conv57/Convolution,2182750,217550,21267933866.666668,4725143.703703704,236748800,236748800,28035003733.333336,876093866.6666669,999193410.3703706,118374400,512,65536,16384,32768,16,4.833,3.667
16,32,8,2,inceptionv3,conv58/Convolution,117711,34479,615546880.0000001,166689.39130434784,56819712,56819712,629957676.5217391,3281029.565217391,31857574.95652174,28409856,512,65536,16384,32768,16,4.435,4.333
16,32,8,2,inceptionv3,conv59/Convolution,194607,399,2150407561.846154,529520.0946745563,56819712,56819712,2479405614.545455,38740712.727272734,67680088.82194729,28409856,512,65536,16384,32768,16,3.636,3.154
16,32,8,2,inceptionv3,conv60/Convolution,194616,408,2337725293.714286,542427.4285714286,56819712,56819712,2552516292.923077,39883067.07692307,68835350.5054945,28409856,512,65536,16384,32768,16,3.744,3.429
16,32,8,2,inceptionv3,conv61/Convolution,360967,295,3333423104.0000005,773337.7229080934,56819712,56819712,3080891050.666667,96277845.33333334,125461039.05624144,28409856,512,65536,16384,32768,16,4.519,4.889
16,32,8,2,inceptionv3,conv62/Convolution,116524,61036,715928371.2,219340.8,56819712,56819712,503260306.2857143,2621147.4285714286,31250344.22857143,28409856,512,65536,16384,32768,16,2.952,4.2
16,32,8,2,inceptionv3,conv63/Convolution,3329750,470,33409990656.0,7569407.999999998,681836544,681836544,36750989721.600006,574234214.4000001,922721894.4,340918272,512,65536,16384,32768,16,4.4,4.0
16,32,8,2,inceptionv3,conv64/Convolution,305661,477,2873454006.857143,683224.8163265307,56819712,56819712,3636461568.0,56819712.0,85912792.81632653,28409856,512,65536,16384,32768,16,5.333,4.214
16,32,8,2,inceptionv3,conv65/Convolution,3496226,482,34106032128.0,7622300.903225806,340918272,340918272,35565473924.12903,1111421060.129032,1289502497.032258,170459136,512,65536,16384,32768,16,4.258,4.083
16,32,8,2,inceptionv3,conv66/Convolution,119856,36624,630698803.1999999,153895.0736842105,56819712,56819712,843324146.5263158,4392313.263157895,32956064.336842105,28409856,512,65536,16384,32768,16,4.947,3.7
16,32,8,2,inceptionv3,conv67/Convolution,2071931,74363,36357931008.00001,8075008.512839191,681836544,681836544,23738677571.36842,370916837.0526316,719910117.5654707,340918272,512,65536,16384,32768,16,2.842,4.353
16,32,8,2,inceptionv3,conv68/Convolution,117986,62498,645309586.2857143,164477.38775510204,56819712,56819712,657485238.8571429,3424402.285714286,31998735.673469387,28409856,512,65536,16384,32768,16,3.857,3.786
16,32,8,2,inceptionv3,conv69/Convolution,222385,433,2396758760.7272725,579035.5184275184,56819712,56819712,2653634117.1891894,41463033.08108109,70451924.59950861,28409856,512,65536,16384,32768,16,3.892,3.515
16,32,8,2,inceptionv3,conv70/Convolution,222325,373,2191617462.857143,483922.9771908764,56819712,56819712,2887778304.0,45121536.00000001,74015314.97719088,28409856,512,65536,16384,32768,16,4.235,3.214
16,32,8,2,inceptionv3,conv71/Convolution,195130,570,2184034011.428572,2170932.2448979598,20971520,20971520,2378170368.0,74317824.0,86974516.24489796,10485760,512,65536,16384,32768,16,4.2,3.857
16,32,8,2,inceptionv3,conv72/Convolution,190174,23710,2608765907.478261,597907.5992438565,56819712,56819712,2556887040.0,39951360.0,68959123.59924385,28409856,512,65536,16384,32768,16,3.75,3.826
16,32,8,2,inceptionv3,conv73/Convolution,119083,35851,681836544.0,181491.56010230185,56819712,56819712,762052608.0,3969024.0,32560371.560102303,28409856,512,65536,16384,32768,16,4.471,4.0
16,32,8,2,inceptionv3,conv74/Convolution,3163278,462,32574740889.6,7207758.196363636,340918272,340918272,37206580503.27273,1162705640.727273,1340372534.923637,170459136,512,65536,16384,32768,16,4.455,3.9
16,32,8,2,inceptionv3,conv75/Convolution,100374,14358,1251668614.7368422,1240981.956104837,12582912,12582912,1202152054.153846,37567251.69230769,45099689.648412526,6291456,512,65536,16384,32768,16,3.538,3.684
16,32,8,2,inceptionv3,conv76/Convolution,172370,8530,1677721600.0,1745920.0,20971520,20971520,2097152000.0,65536000.0,77767680.0,10485760,512,65536,16384,32768,16,5.0,4.0
16,32,8,2,inceptionv3,conv77/Convolution,171694,48814,1833510034.285714,1792535.5102040814,25165824,25165824,1950351360.0,60948480.0,75323927.51020408,12582912,512,65536,16384,32768,16,3.875,3.643
16,32,8,2,inceptionv3,conv78/Convolution,62002,562,572739442.7586207,626015.8858501782,25165824,25165824,664377753.6,5190451.2,18399379.08585018,12582912,512,65536,16384,32768,16,4.4,3.793
16,32,8,2,inceptionv3,conv79/Convolution,456160,87520,4982833152.0,5345280.0,150994944,150994944,4941652712.727273,77213323.63636366,158056075.63636366,75497472,512,65536,16384,32768,16,3.636,3.667
16,32,8,2,inceptionv3,conv80/Convolution,191351,19319,2202009600.0,2268775.384615384,29360128,29360128,2122963101.5384607,66342596.92307691,83291436.30769229,14680064,512,65536,16384,32768,16,3.615,3.75
16,32,8,2,inceptionv3,conv81/Convolution,394438,1222,6039797759.999999,5923534.596491227,100663296,100663296,6103374578.526316,95365227.78947368,151620410.38596493,50331648,512,65536,16384,32768,16,3.368,3.333
16,32,8,2,inceptionv3,conv82/Convolution,58271,9119,506911597.7142857,657978.5142857141,25165824,25165824,513382809.6,4010803.2,17251693.714285716,12582912,512,65536,16384,32768,16,3.4,3.357
16,32,8,2,inceptionv3,conv83/Convolution,479639,407,5435817983.999999,5687437.241379309,75497472,75497472,4982833152.0,155713536.0,199149709.2413793,37748736,512,65536,16384,32768,16,3.667,4.0
16,32,8,2,inceptionv3,conv84/Convolution,117199,463,1059613642.1052632,1034778.9473684208,12582912,12582912,1174405119.9999998,36700159.99999999,44026394.94736841,6291456,512,65536,16384,32768,16,4.667,4.211
16,32,8,2,inceptionv3,conv85/Convolution,164285,445,1766022736.8421052,1963848.568790397,41943040,41943040,2460658346.6666665,38447786.66666666,61383155.23545706,20971520,512,65536,16384,32768,16,3.667,2.632
16,32,8,2,inceptionv3,conv86/Convolution,246325,565,3042268501.333333,3085785.2495974232,50331648,50331648,3011145549.913043,47049149.2173913,75300758.46698871,25165824,512,65536,16384,32768,16,3.739,3.778
16,32,8,2,inceptionv3,conv87/Convolution,59904,10752,531502202.88,542193.3391448276,25165824,25165824,635220109.2413795,4962657.103448277,18087762.442593105,12582912,512,65536,16384,32768,16,4.207,3.52
16,32,8,2,inceptionv3,conv88/Convolution,480764,1532,6481167596.307693,6446473.846153845,75497472,75497472,5254624051.2,164207001.6,208402211.44615385,37748736,512,65536,16384,32768,16,3.867,4.769
16,32,8,2,inceptionv3,conv89/Convolution,229886,510,3131746986.666667,3213887.581699346,58720256,58720256,3426499644.2352943,53539056.94117648,86113072.52287582,29360128,512,65536,16384,32768,16,3.647,3.333
16,32,8,2,inceptionv3,conv90/Convolution,516643,547,4692922859.52,4961448.7552000005,176160768,176160768,7574913024.000001,59179008.000000015,152220840.75520003,88080384,512,65536,16384,32768,16,4.778,2.96
16,32,8,2,inceptionv3,conv91/Convolution,58878,9726,626349397.3333333,641266.2365591397,25165824,25165824,555271729.5483872,4338060.387096775,17562238.623655915,12582912,512,65536,16384,32768,16,3.677,4.148
16,32,8,2,inceptionv3,conv92/Convolution,288890,30842,4316678987.294118,4466060.844290657,75497472,75497472,4348654387.2,67947724.80000001,110162521.64429069,37748736,512,65536,16384,32768,16,3.2,3.176
16,32,8,2,inceptionv3,conv93/Convolution,98831,527,1401829603.5555556,1439958.070781893,25165824,25165824,1320702443.52,20635975.68,34658845.750781894,12582912,512,65536,16384,32768,16,3.28,3.481
16,32,8,2,inceptionv3,fc94/MatMul,14680,7000,99321118.71999998,6355342.034823528,1048576,1048576,114479826.82352942,111796.70588235297,6991426.74070588,524288,512,65536,16384,32768,16,3.412,2.96
16,32,8,2,AlexNet,conv1_a/Convolution,32599,8399,230595750.0,76504.61538461539,10841600,10841600,202721538.4615385,4223365.384615385,10495070.0,6195200,512,65536,16384,32768,16,3.846,4.375
16,32,8,2,AlexNet,conv1_b/Convolution,33665,3415,194612676.92307693,74634.36849622526,10841600,10841600,229005434.48275864,4770946.551724139,11040780.920220364,6195200,512,65536,16384,32768,16,4.345,3.692
16,32,8,2,AlexNet,conv2_a/Convolution,44246,506,400750484.2105264,602528.975069252,17915904,17915904,517881600.0,4045950.0,13606430.97506925,8957952,512,65536,16384,32768,16,4.625,3.579
16,32,8,2,AlexNet,conv2_b/Convolution,35719,6559,386118620.6896551,557854.7443519619,5971968,5971968,376233984.0,11757312.0,15301150.744351964,2985984,512,65536,16384,32768,16,3.36,3.448
16,32,8,2,AlexNet,conv3_a/Convolution,29610,1218,299040767.99999994,1985913.2631578944,8306688,8306688,311500800.0,4867200.0,11006457.263157897,4153344,512,65536,16384,32768,16,4.167,4.0
16,32,8,2,AlexNet,conv3_b/Convolution,28394,4058,281098321.92,1817313.28,8306688,8306688,282427392.0,4412928.0,10383585.28,4153344,512,65536,16384,32768,16,3.778,3.76
16,32,8,2,AlexNet,conv4_a/Convolution,18142,904,246708633.6,1516584.96,2076672,2076672,182227968.0,5694623.999999998,8249544.959999998,1038336,512,65536,16384,32768,16,3.25,4.4
16,32,8,2,AlexNet,conv4_b/Convolution,19408,1156,219967488.00000003,1351643.6449704145,2076672,2076672,208260534.85714284,6508141.714285715,8898121.35925613,1038336,512,65536,16384,32768,16,3.714,3.923
16,32,8,2,AlexNet,conv5_a/Convolution,14207,687,161021952.0,954776.2949476558,1384448,1384448,143769600.0,4492800.0,6139800.294947656,692224,512,65536,16384,32768,16,3.846,4.308
16,32,8,2,AlexNet,conv5_b/Convolution,12149,657,149520384.0,937487.5151515153,1384448,1384448,124600320.0,3893759.999999999,5523471.515151515,692224,512,65536,16384,32768,16,3.333,4.0
16,32,8,2,AlexNet,fc1/MatMul,339125,325301,161780297.14285713,173336032.6530612,2490368,2490368,138412032.0,33792.0,173500896.6530612,131072,512,65536,16384,32768,16,3.667,4.286
16,32,8,2,AlexNet,fc2/MatMul,148061,142429,73819750.4,75529546.08941175,655360,655360,61187493.64705883,14938.352941176472,75675556.44235292,131072,512,65536,16384,32768,16,3.647,4.4
16,32,8,2,AlexNet,fc3/MatMul,38315,36267,18543238.736842103,19532040.24843271,163840,163840,19867755.789473683,19402.105263157893,19584210.35369587,32768,512,65536,16384,32768,16,4.737,4.421
16,32,8,2,vit,conv0/Convolution,527296,448,7114184861.538461,2426334.6745562125,154140672,154140672,6447484108.8,100741939.2,180238609.87455615,77070336,512,65536,16384,32768,16,3.486,3.846
16,32,8,2,vit,fc1/MatMul,2269826,386,20510349510.193542,6821949.802289281,464781312,464781312,26027753472.0,406683648.0,645896253.8022892,232390656,512,65536,16384,32768,16,4.667,3.677
16,32,8,2,vit,fc2/MatMul,832625,497,9295626240.0,2956800.0,154927104,154927104,8967545313.882355,140117895.5294118,220538247.5294118,77463552,512,65536,16384,32768,16,4.824,5.0
16,32,8,2,vit,fc3/MatMul,2169809,51665,23053153075.2,7860830.208000001,619708416,619708416,30935844126.72,483372564.48,801087602.688,309854208,512,65536,16384,32768,16,4.16,3.1
16,32,8,2,vit,fc4/MatMul,3177522,306,31685960748.521736,10775186.92173913,929562624,929562624,38669805158.4,604215705.6,1079772204.521739,464781312,512,65536,16384,32768,16,5.2,4.261
16,32,8,2,vit,fc5/MatMul,1456175,94511,19830669312.0,6890642.285714285,464781312,464781312,17528895195.42857,273888987.42857146,513170285.7142857,232390656,512,65536,16384,32768,16,3.143,3.556
16,32,8,2,vit,fc6/MatMul,605617,433,7591428095.999999,2575701.333333334,154927104,154927104,6841580912.639999,106899701.76,186938955.0933333,77463552,512,65536,16384,32768,16,3.68,4.083
16,32,8,2,vit,fc7/MatMul,2723805,477,34478322781.09091,11386928.358913817,619708416,619708416,26346460657.371426,411663447.7714285,732904584.1303424,309854208,512,65536,16384,32768,16,3.543,4.636
16,32,8,2,vit,fc8/MatMul,1816047,495,24788336640.0,8836789.677419353,464781312,464781312,24948261392.51613,389816584.2580645,631044029.9354839,232390656,512,65536,16384,32768,16,3.355,3.333
16,32,8,2,vit,fc9/MatMul,1816003,451,24168628224.0,8053759.999999999,464781312,464781312,22309502976.0,348585984.0,589030400.0,232390656,512,65536,16384,32768,16,4.0,4.333
16,32,8,2,vit,fc10/MatMul,496854,42966,5311786422.857142,2007498.406846609,154927104,154927104,6237065348.129032,97454146.06451613,176925196.47136274,77463552,512,65536,16384,32768,16,3.355,2.857
16,32,8,2,vit,fc11/MatMul,2118598,454,29746003968.0,10809823.464882942,619708416,619708416,26885811278.769222,420090801.2307692,740754832.6956522,309854208,512,65536,16384,32768,16,3.615,4.0
16,32,8,2,vit,fc12/MatMul,2741965,245581,28351660032.0,9541619.999999996,464781312,464781312,29746003968.0,929562624.0,1171494900.0,232390656,512,65536,16384,32768,16,4.0,3.812
16,32,8,2,vit,fc13/MatMul,1559916,198252,18126471168.0,5814211.764705882,464781312,464781312,20997179271.52941,328080926.117647,566285793.8823528,232390656,512,65536,16384,32768,16,3.765,3.25
16,32,8,2,vit,fc14/MatMul,681250,418,7126646783.999999,2482471.3846153845,154927104,154927104,7293491357.538462,113960802.46153848,193906825.84615383,77463552,512,65536,16384,32768,16,3.923,3.833
16,32,8,2,vit,fc15/MatMul,2182888,367336,21872061741.17647,7327446.366782008,619708416,619708416,31398559744.0,490602496.0,807784150.366782,309854208,512,65536,16384,32768,16,4.222,2.941
16,32,8,2,vit,fc16/MatMul,2805853,82525,31870718537.142857,10562664.489795918,929562624,929562624,31774140602.181816,496470946.9090909,971814923.3988868,464781312,512,65536,16384,32768,16,4.273,4.286
16,32,8,2,vit,fc17/MatMul,2042965,469,23703846912.0,8389785.6,464781312,464781312,18803723936.914288,293808186.51428574,534588628.11428577,232390656,512,65536,16384,32768,16,3.371,4.25
16,32,8,2,vit,fc18/MatMul,605575,391,6990310932.48,2314977.5320615387,154927104,154927104,7293491357.538462,113960802.46153848,193739331.9936,77463552,512,65536,16384,32768,16,3.923,3.76
16,32,8,2,vit,fc19/MatMul,2421134,398,26246474089.41176,9422575.356037153,619708416,619708416,28963214389.894737,452550224.84210527,771827008.1981424,309854208,512,65536,16384,32768,16,3.895,3.529
16,32,8,2,vit,fc20/MatMul,2496717,333,36356227072.0,11885973.04888889,464781312,464781312,24391723253.76,762241351.6800001,1006517980.728889,232390656,512,65536,16384,32768,16,3.28,4.889
16,32,8,2,vit,fc21/MatMul,1815944,392,19520815104.0,6958971.870967742,464781312,464781312,21949672282.83871,342963629.41935486,582313257.2903225,232390656,512,65536,16384,32768,16,3.935,3.5
16,32,8,2,vit,fc22/MatMul,448880,70640,6149414281.846153,2276995.0295857983,154927104,154927104,4647813120.0,72622080.0,152362627.02958578,77463552,512,65536,16384,32768,16,2.5,3.308
16,32,8,2,vit,fc23/MatMul,3328933,421,30225778225.548386,9952865.711550469,619708416,619708416,35695204761.600006,557737574.4000001,877544648.1115506,309854208,512,65536,16384,32768,16,4.8,4.065
16,32,8,2,vit,fc24/MatMul,2269967,527,27886878720.0,9415264.864864867,464781312,464781312,27736138835.027027,433377169.29729736,675183090.1621623,232390656,512,65536,16384,32768,16,3.73,3.75
16,32,8,2,vit,fc25/MatMul,1815956,404,21194027827.2,7186268.16,464781312,464781312,22309502976.0,348585984.0,588162908.1600001,232390656,512,65536,16384,32768,16,4.0,3.8
16,32,8,2,vit,fc26/MatMul,529928,392,7023362048.0,2319465.931034483,154927104,154927104,6923638854.62069,108181857.10344829,187964875.0344828,77463552,512,65536,16384,32768,16,3.724,3.778
16,32,8,2,vit,fc27/MatMul,3933952,256,35466389346.46154,12013883.076923076,619708416,619708416,34951554662.399994,1092236083.1999998,1414104174.276923,309854208,512,65536,16384,32768,16,4.7,4.769
