N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,inceptionv3,conv12/Convolution,76576,37376,160563200,131072,5017600,5017600,160563200,2508800,5148672,2508800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv13/Convolution,76249,37049,120422400,98304,4390400,4390400,120422400,2508800,5115904,2508800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv14/Convolution,274274,90524,752640000,614400,15052800,15052800,752640000,11760000,19900800,7526400,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv15/Convolution,76576,37376,160563200,131072,5017600,5017600,160563200,2508800,5148672,2508800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv16/Convolution,211400,79100,541900800,442368,15052800,15052800,541900800,5644800,13613568,7526400,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv17/Convolution,317100,118650,812851200,663552,22579200,22579200,812851200,8467200,20420352,11289600,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv18/Convolution,76576,37376,160563200,131072,5017600,5017600,160563200,2508800,5148672,2508800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv19/Convolution,79876,35776,180633600,147456,5017600,5017600,180633600,2822400,5478656,2508800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv20/Convolution,79507,35407,135475200,110592,4390400,4390400,135475200,2822400,5441792,2508800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv21/Convolution,274274,90524,752640000,614400,15052800,15052800,752640000,11760000,19900800,7526400,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv22/Convolution,79876,35776,180633600,147456,5017600,5017600,180633600,2822400,5478656,2508800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv23/Convolution,211400,79100,541900800,442368,15052800,15052800,541900800,5644800,13613568,7526400,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv24/Convolution,317100,118650,812851200,663552,22579200,22579200,812851200,8467200,20420352,11289600,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv25/Convolution,79876,35776,180633600,147456,5017600,5017600,180633600,2822400,5478656,2508800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv26/Convolution,1078412,516596,2301198336,7962624,63922176,63922176,2301198336,35956224,75879936,31961088,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv27/Convolution,79876,35776,180633600,147456,5017600,5017600,180633600,2822400,5478656,2508800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv28/Convolution,211400,79100,541900800,442368,15052800,15052800,541900800,5644800,13613568,7526400,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv29/Convolution,48240,32056,127844352,458752,2367488,2367488,127844352,1997568,3640064,1183744,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv30/Convolution,153848,70616,340918272,1179648,3551232,3551232,340918272,10653696,13608960,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv31/Convolution,96646,41158,227278848,786432,7102464,7102464,227278848,1775616,6113280,3551232,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv32/Convolution,25811,23499,18939904,65536,2367488,2367488,18939904,147968,1397248,1183744,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv33/Convolution,552732,372396,1392082944,5111808,28409856,28409856,1392082944,21751296,41068032,14204928,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv34/Convolution,96646,41158,227278848,786432,7102464,7102464,227278848,1775616,6113280,3551232,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv35/Convolution,734353,271953,1856110592,6553600,37879808,37879808,1856110592,29001728,54495232,18939904,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv36/Convolution,27946,18698,37879808,131072,2367488,2367488,37879808,295936,1610752,1183744,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv37/Convolution,734353,271953,1856110592,6553600,37879808,37879808,1856110592,29001728,54495232,18939904,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv38/Convolution,37977,34509,28409856,98304,3551232,3551232,28409856,147968,2021888,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv39/Convolution,153848,70616,340918272,1179648,3551232,3551232,340918272,10653696,13608960,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv40/Convolution,153848,70616,340918272,1179648,3551232,3551232,340918272,10653696,13608960,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv41/Convolution,128207,58847,284098560,983040,2959360,2959360,284098560,8878080,11340800,1479680,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv42/Convolution,32673,28338,29593600,122880,2959360,2959360,29593600,184960,1787520,1479680,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv43/Convolution,1376911,509911,3480207360,12288000,71024640,71024640,3480207360,54378240,102178560,35512320,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv44/Convolution,128207,58847,284098560,983040,2959360,2959360,284098560,8878080,11340800,1479680,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv45/Convolution,652322,471697,1450086400,5120000,14796800,14796800,1450086400,45315200,57833600,7398400,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv46/Convolution,32673,28338,29593600,122880,2959360,2959360,29593600,184960,1787520,1479680,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv47/Convolution,1302594,594544,2900172800,10035200,29593600,29593600,2900172800,90630400,115462400,14796800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv48/Convolution,41671,24331,71024640,245760,3551232,3551232,71024640,369920,2391296,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv49/Convolution,153848,70616,340918272,1179648,3551232,3551232,340918272,10653696,13608960,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv50/Convolution,153848,70616,340918272,1179648,3551232,3551232,340918272,10653696,13608960,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv51/Convolution,128207,58847,284098560,983040,2959360,2959360,284098560,8878080,11340800,1479680,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv52/Convolution,32673,28338,29593600,122880,2959360,2959360,29593600,184960,1787520,1479680,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv53/Convolution,690914,465494,1740103680,6389760,35512320,35512320,1740103680,27189120,51335040,17756160,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv54/Convolution,128207,58847,284098560,983040,2959360,2959360,284098560,8878080,11340800,1479680,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv55/Convolution,652322,471697,1450086400,5120000,14796800,14796800,1450086400,45315200,57833600,7398400,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv56/Convolution,32673,28338,29593600,122880,2959360,2959360,29593600,184960,1787520,1479680,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv57/Convolution,652322,471697,1450086400,5120000,14796800,14796800,1450086400,45315200,57833600,7398400,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv58/Convolution,38838,33636,35512320,147456,3551232,3551232,35512320,184960,2108032,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv59/Convolution,153848,70616,340918272,1179648,3551232,3551232,340918272,10653696,13608960,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv60/Convolution,153848,70616,340918272,1179648,3551232,3551232,340918272,10653696,13608960,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv61/Convolution,68047,47239,170459136,589824,3551232,3551232,170459136,2663424,5028864,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv62/Convolution,39208,34006,42614784,147456,3551232,3551232,42614784,221952,2145024,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv63/Convolution,1652293,611893,4176248832,14745600,85229568,85229568,4176248832,65253888,122614272,42614784,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv64/Convolution,68047,47239,170459136,589824,3551232,3551232,170459136,2663424,5028864,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv65/Convolution,829097,558593,2088124416,7667712,42614784,42614784,2088124416,32626944,61602048,21307392,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv66/Convolution,39208,34006,42614784,147456,3551232,3551232,42614784,221952,2145024,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv67/Convolution,829097,558593,2088124416,7667712,42614784,42614784,2088124416,32626944,61602048,21307392,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv68/Convolution,39208,34006,42614784,147456,3551232,3551232,42614784,221952,2145024,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv69/Convolution,68047,47239,170459136,589824,3551232,3551232,170459136,2663424,5028864,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv70/Convolution,68047,47239,170459136,589824,3551232,3551232,170459136,2663424,5028864,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv71/Convolution,79464,62184,141557760,2211840,1310720,1310720,141557760,4423680,7290880,655360,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv72/Convolution,68047,47239,170459136,589824,3551232,3551232,170459136,2663424,5028864,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv73/Convolution,51781,30973,85229568,294912,3551232,3551232,85229568,1331712,3402240,1775616,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv74/Convolution,1652293,611893,4176248832,14745600,85229568,85229568,4176248832,65253888,122614272,42614784,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv75/Convolution,47679,37311,84934656,1327104,786432,786432,84934656,2654208,4374528,393216,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv76/Convolution,104859,53659,209715200,3276800,6553600,6553600,209715200,655360,7208960,3276800,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv77/Convolution,124519,63079,251658240,3932160,7864320,7864320,251658240,655360,8519680,3932160,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv78/Convolution,22611,18003,37748736,589824,1572864,1572864,37748736,98304,1474560,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv79/Convolution,174982,133510,339738624,5308416,5505024,5505024,339738624,10616832,16711680,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv80/Convolution,144181,72501,293601280,4587520,9175040,9175040,293601280,655360,9830400,4587520,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv81/Convolution,201524,153140,396361728,6193152,6291456,6291456,396361728,12386304,19365888,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv82/Convolution,22611,18003,37748736,589824,1572864,1572864,37748736,98304,1474560,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv83/Convolution,174982,133510,339738624,5308416,5505024,5505024,339738624,10616832,16711680,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv84/Convolution,65537,34817,125829120,1966080,3932160,3932160,125829120,655360,4587520,1966080,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv85/Convolution,78644,58164,167772160,2621440,2621440,2621440,167772160,2621440,6553600,1310720,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv86/Convolution,94373,69797,201326592,3145728,3145728,3145728,201326592,3145728,7864320,1572864,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv87/Convolution,22611,18003,37748736,589824,1572864,1572864,37748736,98304,1474560,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv88/Convolution,174982,133510,339738624,5308416,5505024,5505024,339738624,10616832,16711680,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv89/Convolution,110101,81429,234881024,3670016,3670016,3670016,234881024,3670016,9175040,1835008,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv90/Convolution,201524,153140,396361728,6193152,6291456,6291456,396361728,12386304,19365888,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv91/Convolution,22611,18003,37748736,589824,1572864,1572864,37748736,98304,1474560,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv92/Convolution,174982,133510,339738624,5308416,5505024,5505024,339738624,10616832,16711680,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,conv93/Convolution,47187,34899,100663296,1572864,1572864,1572864,100663296,1572864,3932160,786432,100,65536,16384,32768,1
16,32,8,2,inceptionv3,fc94/MatMul,82658,81634,8192000,8192000,1056768,1056768,8192000,8192,8232960,32768,100,65536,16384,32768,1
