N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size,avg_iprec,avg_wprec
16,32,8,2,inceptionv3,conv23/Convolution,20788,2413,244608000.0,205833.3333333333,7526400,7526400,279417600.0,2910600.0,6879633.333333334,3763200,512,65536,16384,32768,1,4.125,3.611
16,32,8,2,inceptionv3,conv24/Convolution,37950,8550,357654528.0,306913.6361739131,7526400,7526400,371084243.4782609,11596382.60869565,15666496.244869564,3763200,512,65536,16384,32768,1,3.652,3.52
16,32,8,2,inceptionv3,conv25/Convolution,12768,5418,93139200.0,77478.26086956523,5017600,5017600,92280208.69565219,1441878.2608695654,4028156.521739131,2508800,512,65536,16384,32768,1,4.087,4.125
16,32,8,2,inceptionv3,conv26/Convolution,112934,26234,1217565257.142857,4436233.440744719,35512320,35512320,1143870517.8947368,17872976.842105266,40065370.28284998,17756160,512,65536,16384,32768,1,3.579,3.81
16,32,8,2,inceptionv3,conv27/Convolution,12825,5475,90316800.0,90112.0,5017600,5017600,93327359.99999999,1458239.9999999998,4057152.0,2508800,512,65536,16384,32768,1,4.133,4.0
16,32,8,2,inceptionv3,conv28/Convolution,33565,490,299174400.0,274010.0,7526400,7526400,293529600.0,9172800.0,13210010.0,3763200,512,65536,16384,32768,1,4.333,4.417
16,32,8,2,inceptionv3,conv29/Convolution,8896,1960,100449133.7142857,355850.4489795917,2367488,2367488,117190656.0,1831104.0,3370698.448979592,1183744,512,65536,16384,32768,1,3.667,3.143
16,32,8,2,inceptionv3,conv30/Convolution,16238,632,164777164.79999998,604153.6984615384,3551232,3551232,170459136.0,2663424.0,5043193.698461538,1775616,512,65536,16384,32768,1,4.0,3.867
16,32,8,2,inceptionv3,conv31/Convolution,11077,673,119321395.2,427991.04,2367488,2367488,132579327.99999999,2071551.9999999998,3683287.0399999996,1183744,512,65536,16384,32768,1,4.667,4.2
16,32,8,2,inceptionv3,conv32/Convolution,5085,2773,17536948.14814815,90968.71121562479,2367488,2367488,18488953.904761903,144444.95238095237,1419157.6635965772,1183744,512,65536,16384,32768,1,3.905,3.704
16,32,8,2,inceptionv3,conv33/Convolution,112373,1397,1138976954.181818,4472913.242975206,28409856,28409856,1577694003.2,24651468.799999997,43329310.0429752,14204928,512,65536,16384,32768,1,4.533,3.273
16,32,8,2,inceptionv3,conv34/Convolution,8664,572,94699520.0,345863.37448559667,2367488,2367488,109430556.44444443,1709852.4444444443,3239459.818930041,1183744,512,65536,16384,32768,1,3.852,3.333
16,32,8,2,inceptionv3,conv35/Convolution,71710,6974,1012423959.2727273,3964657.1900826436,18939904,18939904,883862186.6666666,13810346.666666666,27244955.85674931,9469952,512,65536,16384,32768,1,3.81,4.364
16,32,8,2,inceptionv3,conv36/Convolution,4983,3827,18939904.0,72533.33333333333,2367488,2367488,14204928.000000002,110976.00000000001,1367253.3333333333,1183744,512,65536,16384,32768,1,3.0,4.0
16,32,8,2,inceptionv3,conv37/Convolution,99213,6733,1237407061.3333333,4466157.037037037,18939904,18939904,876496668.4444444,27390520.88888889,41326629.925925925,9469952,512,65536,16384,32768,1,3.778,5.333
16,32,8,2,inceptionv3,conv38/Convolution,7395,5661,29120102.4,107549.01333333334,3551232,3551232,24464042.666666664,127416.88888888888,2010581.9022222222,1775616,512,65536,16384,32768,1,3.444,4.1
16,32,8,2,inceptionv3,conv39/Convolution,13181,1043,137467045.16129032,487580.37963328423,3551232,3551232,173398086.62068963,2709345.1034482755,4972541.48308156,1775616,512,65536,16384,32768,1,4.069,3.226
16,32,8,2,inceptionv3,conv40/Convolution,16236,630,165973369.26315787,589415.5346260387,3551232,3551232,183243571.2,2863180.8,5228212.334626039,1775616,512,65536,16384,32768,1,4.3,3.895
16,32,8,2,inceptionv3,conv41/Convolution,14919,1047,141161472.0,491500.79999999993,3551232,3551232,230119833.60000002,3595622.4000000004,5862739.2,1775616,512,65536,16384,32768,1,5.4,3.312
16,32,8,2,inceptionv3,conv42/Convolution,6401,3511,24371200.0,127746.06689734716,2959360,2959360,30298209.523809522,189363.80952380953,1796789.8764211568,1479680,512,65536,16384,32768,1,4.095,3.294
16,32,8,2,inceptionv3,conv43/Convolution,139324,604,1522590720.0,5683937.28,35512320,35512320,1635697459.1999998,25557772.799999997,48997870.08,17756160,512,65536,16384,32768,1,3.76,3.5
16,32,8,2,inceptionv3,conv44/Convolution,16459,2009,162938880.0,624667.3796791445,2959360,2959360,154962850.9090909,4842589.090909091,6946936.470588235,1479680,512,65536,16384,32768,1,4.364,4.588
16,32,8,2,inceptionv3,conv45/Convolution,119565,3965,1450086400.0,5224261.818181817,14796800,14796800,1318260363.6363635,41195636.36363637,53818298.18181819,7398400,512,65536,16384,32768,1,3.636,4.0
16,32,8,2,inceptionv3,conv46/Convolution,6565,2230,27538488.888888888,124404.93827160491,2959360,2959360,44390400.0,277440.0,1881524.938271605,1479680,512,65536,16384,32768,1,6.0,3.722
16,32,8,2,inceptionv3,conv47/Convolution,133559,25184,1221125389.473684,4362832.744292674,14796800,14796800,1575093848.2758622,49221682.758620694,60982915.50291337,7398400,512,65536,16384,32768,1,4.345,3.368
16,32,8,2,inceptionv3,conv48/Convolution,7555,4087,33736704.0,156532.36363636362,3551232,3551232,30669730.90909091,159738.18181818182,2091886.5454545454,1775616,512,65536,16384,32768,1,3.455,3.8
16,32,8,2,inceptionv3,conv49/Convolution,17943,603,144008580.4137931,530248.7514863256,3551232,3551232,202420224.0,3162816.0,5468680.751486326,1775616,512,65536,16384,32768,1,4.75,3.379
16,32,8,2,inceptionv3,conv50/Convolution,16287,681,195526656.0,699865.4904388997,3551232,3551232,148030302.31578946,2312973.4736842103,4788454.96412311,1775616,512,65536,16384,32768,1,3.474,4.588
16,32,8,2,inceptionv3,conv51/Convolution,17795,3345,142049280.0,501759.99999999994,2959360,2959360,180789992.72727272,5649687.272727273,7631127.272727273,1479680,512,65536,16384,32768,1,5.091,4.0
16,32,8,2,inceptionv3,conv52/Convolution,6397,3507,33453634.78260869,145911.93446754882,2959360,2959360,27127466.666666668,169546.6666666667,1795138.6011342155,1479680,512,65536,16384,32768,1,3.667,4.522
16,32,8,2,inceptionv3,conv53/Convolution,174112,712,1957616640.0,7040000.0,35512320,35512320,1965672675.5555558,30713635.55555556,55509795.55555556,17756160,512,65536,16384,32768,1,4.519,4.5
16,32,8,2,inceptionv3,conv54/Convolution,15085,635,202927542.85714284,720979.5918367344,2959360,2959360,129366308.57142857,4042697.1428571427,6243356.734693877,1479680,512,65536,16384,32768,1,3.643,5.714
16,32,8,2,inceptionv3,conv55/Convolution,118644,3044,1530646755.5555553,5320789.4423158765,14796800,14796800,1300077462.0689657,40627420.68965518,53346610.131971054,7398400,512,65536,16384,32768,1,3.586,4.222
16,32,8,2,inceptionv3,conv56/Convolution,6410,3520,22195200.0,114048.0,2959360,2959360,33292800.0,208080.0,1801808.0,1479680,512,65536,16384,32768,1,4.5,3.0
16,32,8,2,inceptionv3,conv57/Convolution,99210,5285,1740103680.0,6259967.999999999,14796800,14796800,951619200.0,29738100.0,43396468.0,7398400,512,65536,16384,32768,1,2.625,4.8
16,32,8,2,inceptionv3,conv58/Convolution,7618,4150,33968306.08695652,155779.62948960302,3551232,3551232,36992000.0,192666.6666666667,2124062.2961562695,1775616,512,65536,16384,32768,1,4.167,3.826
16,32,8,2,inceptionv3,conv59/Convolution,13368,1230,130685337.6,486741.3333333334,3551232,3551232,179590875.42857143,2806107.4285714286,5068464.761904762,1775616,512,65536,16384,32768,1,4.214,3.067
16,32,8,2,inceptionv3,conv60/Convolution,14556,684,195526656.0,699150.7715327784,3551232,3551232,154334623.13513514,2411478.486486487,4886245.258019266,1775616,512,65536,16384,32768,1,3.622,4.588
16,32,8,2,inceptionv3,conv61/Convolution,12895,757,152702976.0,600009.3866666666,3551232,3551232,156822405.12,2450350.08,4825975.466666667,1775616,512,65536,16384,32768,1,3.68,3.583
16,32,8,2,inceptionv3,conv62/Convolution,7659,4191,36526957.71428571,166565.09387755103,3551232,3551232,39063552.0,203456.0,2145637.093877551,1775616,512,65536,16384,32768,1,3.667,3.429
16,32,8,2,inceptionv3,conv63/Convolution,147194,22346,1914114048.0,7299072.0,42614784,42614784,1628737044.4799998,25449016.32,54055480.32,21307392,512,65536,16384,32768,1,3.12,3.667
16,32,8,2,inceptionv3,conv64/Convolution,14599,727,202420224.0,782817.8823529411,3551232,3551232,135364608.0,2115072.0000000005,4673505.882352942,1775616,512,65536,16384,32768,1,3.176,4.75
16,32,8,2,inceptionv3,conv65/Convolution,168353,22697,1933448533.333333,6875970.370370369,42614784,42614784,2349139968.0,36705312.0,64888674.37037037,21307392,512,65536,16384,32768,1,4.5,3.704
16,32,8,2,inceptionv3,conv66/Convolution,7796,2594,53268480.0,220720.00000000003,3551232,3551232,42022912.0,218869.33333333334,2215205.3333333335,1775616,512,65536,16384,32768,1,3.944,5.0
16,32,8,2,inceptionv3,conv67/Convolution,153619,7963,1835018426.1818182,6377031.933884297,42614784,42614784,1898294923.6363637,29660858.18181818,57345282.11570248,21307392,512,65536,16384,32768,1,3.636,3.515
16,32,8,2,inceptionv3,conv68/Convolution,7663,4195,42614784.0,180964.84173913044,3551232,3551232,36648714.24,190878.72,2147459.5617391304,1775616,512,65536,16384,32768,1,3.44,4.0
16,32,8,2,inceptionv3,conv69/Convolution,13927,1789,156254208.0,552533.3333333333,3551232,3551232,193703563.63636363,3026618.1818181816,5354767.515151515,1775616,512,65536,16384,32768,1,4.545,3.667
16,32,8,2,inceptionv3,conv70/Convolution,12719,581,136367308.79999998,544635.203368421,3551232,3551232,150273185.6842105,2348018.526315789,4668269.72968421,1775616,512,65536,16384,32768,1,3.526,3.2
16,32,8,2,inceptionv3,conv71/Convolution,17811,531,144928182.85714284,2421760.0,3932160,3932160,176947200.0,2764800.0,7152640.0,1966080,512,65536,16384,32768,1,5.0,4.095
16,32,8,2,inceptionv3,conv72/Convolution,18017,677,190914232.32000002,663105.1636363638,3551232,3551232,182081349.8181818,2845021.090909091,5283742.254545455,1775616,512,65536,16384,32768,1,4.273,4.48
16,32,8,2,inceptionv3,conv73/Convolution,7656,4188,37135740.342857145,134326.45018259936,3551232,3551232,44857667.36842105,233633.68421052632,2143576.134393126,1775616,512,65536,16384,32768,1,4.211,3.486
16,32,8,2,inceptionv3,conv74/Convolution,153504,7848,2237276160.0,8542154.805194804,42614784,42614784,1755922804.3636365,27436293.81818182,57285840.62337662,21307392,512,65536,16384,32768,1,3.364,4.286
16,32,8,2,inceptionv3,conv75/Convolution,9290,1226,72351743.99999999,2431327.6767676757,1572864,1572864,98446987.63636364,1538234.181818182,4362777.858585858,393216,512,65536,16384,32768,1,4.636,3.407
16,32,8,2,inceptionv3,conv76/Convolution,12815,3215,96119466.66666667,3318857.142857143,3932160,3932160,123582171.42857143,1930971.4285714286,5905188.571428572,655360,512,65536,16384,32768,1,4.714,3.667
16,32,8,2,inceptionv3,conv77/Convolution,12948,4500,112812314.48275864,1779470.915576695,1572864,1572864,104857600.0,3276800.0,5842702.9155766945,786432,512,65536,16384,32768,1,3.333,3.586
16,32,8,2,inceptionv3,conv78/Convolution,4388,1316,35861299.199999996,561589.9569230769,1572864,1572864,42830296.615384616,111537.23076923077,1459559.1876923076,786432,512,65536,16384,32768,1,4.538,3.8
16,32,8,2,inceptionv3,conv79/Convolution,38000,1136,363168873.9310345,5991938.556956004,3145728,3145728,380507258.88000005,11890851.840000002,18669222.396956004,786432,512,65536,16384,32768,1,4.48,4.276
16,32,8,2,inceptionv3,conv80/Convolution,17510,2278,189617493.3333333,3001042.4888888886,1835008,1835008,132120575.99999999,4128768.0,8047314.488888889,917504,512,65536,16384,32768,1,3.6,5.167
16,32,8,2,inceptionv3,conv81/Convolution,35613,3357,371589120.0,6320160.000000002,11010048,11010048,346816512.0,903168.0,12728352.000000002,5505024,512,65536,16384,32768,1,3.5,3.75
16,32,8,2,inceptionv3,conv82/Convolution,5006,1166,36175872.00000001,591744.0000000001,1572864,1572864,50960793.6,398131.20000000007,1776307.2000000002,786432,512,65536,16384,32768,1,5.4,3.833
16,32,8,2,inceptionv3,conv83/Convolution,33910,10870,317089382.4,10359454.254545454,5505024,5505024,347459956.3636364,5429061.818181818,16574948.072727272,786432,512,65536,16384,32768,1,4.091,3.733
16,32,8,2,inceptionv3,conv84/Convolution,6482,1874,68157440.0,2269696.0,786432,786432,50331648.0,262144.0,2925056.0,393216,512,65536,16384,32768,1,3.2,4.333
16,32,8,2,inceptionv3,conv85/Convolution,17296,3216,179755885.7142857,5726175.641869651,2621440,2621440,162360154.83870965,507375.4838709677,7544271.125740618,1310720,512,65536,16384,32768,1,3.871,4.286
16,32,8,2,inceptionv3,conv86/Convolution,15637,6421,162179754.6666667,2725432.8888888885,3145728,3145728,136614473.14285713,2134601.1428571427,6432898.031746032,1572864,512,65536,16384,32768,1,2.714,3.222
16,32,8,2,inceptionv3,conv87/Convolution,4310,2006,28311552.0,561792.0000000001,1572864,1572864,27525120.0,71680.0,1419904.0,786432,512,65536,16384,32768,1,2.917,3.0
16,32,8,2,inceptionv3,conv88/Convolution,34906,2650,339738624.0,5440662.377622377,3145728,3145728,347459956.3636364,10858123.636363637,17085218.013986014,786432,512,65536,16384,32768,1,4.091,4.0
16,32,8,2,inceptionv3,conv89/Convolution,23706,7578,260978915.55555558,4296455.757575758,2752512,2752512,192175383.27272725,6005480.727272727,11219440.484848484,917504,512,65536,16384,32768,1,3.273,4.444
16,32,8,2,inceptionv3,conv90/Convolution,34726,7846,327760659.69230765,5866156.686390532,11010048,11010048,346816512.0,903168.0,12274348.686390532,5505024,512,65536,16384,32768,1,3.5,3.308
16,32,8,2,inceptionv3,conv91/Convolution,4658,818,37748736.0,719725.7142857143,1572864,1572864,35313333.67741936,91961.80645161291,1598119.5207373272,786432,512,65536,16384,32768,1,3.742,4.0
16,32,8,2,inceptionv3,conv92/Convolution,31549,8509,298735686.62068963,5117374.223233212,3145728,3145728,302810512.6956522,9462828.521739129,15366634.74497234,786432,512,65536,16384,32768,1,3.565,3.517
16,32,8,2,inceptionv3,conv93/Convolution,12131,611,103623981.17647061,1730439.5294117648,1179648,1179648,114756157.44000001,3586129.9200000004,5709785.449411765,393216,512,65536,16384,32768,1,4.56,4.118
16,32,8,2,inceptionv3,fc94/MatMul,17267,16499,8261507.878787879,8766117.024793388,98304,98304,8987794.285714285,8777.142857142857,8807662.167650532,32768,512,65536,16384,32768,1,4.286,3.939
